Generation,NV,TOC
1,59,39309.244741
1,73,38434.400408
1,75,36356.902490
1,77,33699.659734
1,80,30461.726592
1,95,26193.139616
1,98,24516.541770
1,108,23867.084127
1,124,22850.835543
1,149,22361.070968
1,156,21946.966300
1,159,21942.097881
1,160,21555.420294
1,166,21454.312349
1,167,20407.840886
1,171,20348.989151
1,186,20066.896481
2,59,39309.244741
2,61,38471.570519
2,64,38374.109106
2,75,36356.902490
2,77,33699.659734
2,80,30461.726592
2,95,26193.139616
2,98,24516.541770
2,108,23867.084127
2,115,22511.080372
2,116,22262.434630
2,130,21972.645280
2,152,21680.543350
2,158,21339.448219
2,163,20773.873346
2,164,20370.847801
2,170,19960.405610
2,183,19892.524706
3,59,39309.244741
3,61,38471.570519
3,62,37828.993605
3,69,37456.990712
3,75,36356.902490
3,77,33699.659734
3,80,29085.491229
3,89,26434.791314
3,95,26193.139616
3,98,24516.541770
3,108,23867.084127
3,115,22511.080372
3,116,22262.434630
3,130,21510.776826
3,144,21489.583922
3,146,21298.397335
3,163,20773.873346
3,164,20370.847801
3,170,19960.405610
3,175,19892.853230
3,183,19892.524706
4,59,39309.244741
4,61,38136.944639
4,62,37828.993605
4,69,37456.990712
4,70,36312.213731
4,75,34634.708720
4,77,28944.654923
4,89,26434.791314
4,94,24823.563020
4,98,24516.541770
4,104,23102.618957
4,111,22510.311323
4,112,21985.238019
4,114,21880.250815
4,121,21477.157101
4,130,21336.471676
4,140,20772.590864
4,145,20571.264762
4,148,20006.497737
4,150,19928.307483
4,151,19723.307449
4,153,19381.240860
4,174,19188.758628
5,59,39309.244741
5,61,38136.944639
5,62,37341.107885
5,64,37066.841565
5,67,28980.350079
5,77,28944.654923
5,80,28806.996114
5,86,28569.784952
5,88,26556.479866
5,89,26434.791314
5,94,24823.563020
5,98,24516.541770
5,101,23514.367949
5,104,23102.618957
5,106,21457.327563
5,130,21336.471676
5,140,20772.590864
5,145,20571.264762
5,148,20006.497737
5,150,19928.307483
5,151,19723.307449
5,153,19381.240860
5,173,19117.941977
5,182,19106.720021
6,59,38614.219758
6,61,38089.712776
6,62,37341.107885
6,64,37066.841565
6,65,35011.276712
6,67,28980.350079
6,77,28944.654923
6,80,28806.996114
6,83,26823.916688
6,88,26325.612085
6,91,26089.139756
6,94,24823.563020
6,98,24516.541770
6,101,23514.367949
6,104,23102.618957
6,106,21457.327563
6,109,21233.731767
6,128,20660.298187
6,129,20605.797846
6,145,19598.969456
6,153,19381.240860
6,165,19381.145854
6,167,19260.317324
6,173,19117.941977
6,182,19106.720021
7,59,38614.219758
7,60,38360.125563
7,61,38089.712776
7,62,34395.492027
7,67,28980.350079
7,72,27109.797203
7,83,26823.916688
7,88,26325.612085
7,89,26020.700042
7,94,24823.563020
7,98,24516.541770
7,101,23514.367949
7,104,23102.618957
7,106,21457.327563
7,109,21233.731767
7,121,20505.631224
7,138,19850.155686
7,143,19796.138505
7,145,19598.969456
7,153,19381.240860
7,165,19381.145854
7,167,19260.317324
7,173,19117.941977
7,182,19106.720021
8,59,38614.219758
8,60,38360.125563
8,61,37973.600475
8,62,34313.366321
8,63,32118.245108
8,67,28980.350079
8,71,28950.180341
8,72,27109.797203
8,81,26377.899160
8,88,26325.612085
8,89,26020.700042
8,91,24384.464918
8,94,24277.594059
8,101,23514.367949
8,104,22128.455051
8,106,21457.327563
8,109,20959.942171
8,121,20505.631224
8,132,20380.967929
8,133,20222.496927
8,134,20029.527443
8,138,19850.155686
8,143,19796.138505
8,145,19598.969456
8,148,19395.649624
8,153,19381.240860
8,158,19080.378381
8,159,18870.584417
9,56,34088.220239
9,63,32118.245108
9,64,30731.943027
9,66,29216.201149
9,67,28980.350079
9,70,27510.905930
9,72,27109.797203
9,77,24135.021101
9,87,21670.353417
9,106,21457.327563
9,107,20934.814254
9,114,20325.616971
9,122,19821.420260
9,138,19600.856493
9,144,19536.511440
9,147,19242.778623
9,156,18655.765881
10,56,34088.220239
10,61,29515.232216
10,66,29216.201149
10,67,28980.350079
10,70,27510.905930
10,72,27109.797203
10,77,24135.021101
10,87,21670.353417
10,104,21146.595080
10,105,19956.450285
10,122,19821.420260
10,130,19681.054403
10,133,19642.419913
10,138,19123.010758
10,156,18655.765881
11,54,33663.076466
11,61,29515.232216
11,63,29223.381455
11,65,28349.735193
11,70,27510.905930
11,72,27109.797203
11,77,24135.021101
11,87,21670.353417
11,100,21294.489176
11,101,20801.929588
11,103,19829.493312
11,119,19680.696914
11,122,19616.748238
11,127,19478.785888
11,137,18938.368144
11,147,18804.866950
11,154,18552.426178
11,164,18473.490663
12,54,33663.076466
12,60,28832.186644
12,65,28349.735193
12,69,27159.613129
12,72,27109.797203
12,77,24135.021101
12,87,21670.353417
12,94,21428.208931
12,95,20370.597333
12,103,19258.487995
12,125,19136.580072
12,137,18938.368144
12,143,18834.672747
12,147,18804.866950
12,149,18113.479801
13,54,33663.076466
13,57,33317.236258
13,60,28832.186644
13,63,27466.993962
13,67,26805.335816
13,72,25520.546192
13,77,24135.021101
13,85,21549.622567
13,92,21449.572802
13,93,20194.842795
13,101,18994.531809
13,136,18697.450407
13,140,18631.054199
13,148,17993.885345
14,54,33663.076466
14,57,33317.236258
14,59,31001.501434
14,60,27563.493225
14,63,27006.568832
14,67,26805.335816
14,69,25920.517679
14,72,25520.546192
14,74,25378.547497
14,77,24135.021101
14,85,21549.622567
14,92,21449.572802
14,93,20194.842795
14,101,18994.531809
14,105,18852.981119
14,117,18731.835892
14,119,18624.541490
14,139,18304.894521
14,148,17993.885345
14,154,17974.199118
15,54,33663.076466
15,57,33317.236258
15,59,31001.501434
15,60,27563.493225
15,63,27006.568832
15,67,26805.335816
15,69,25920.517679
15,72,24772.997266
15,74,24096.660318
15,85,21549.622567
15,92,21449.572802
15,93,20194.842795
15,101,18994.531809
15,102,18685.601673
15,110,18632.847426
15,116,18585.953484
15,117,18514.908169
15,121,18484.293517
15,125,18444.098033
15,127,18130.813051
15,148,17993.885345
15,152,17838.618245
16,54,33663.076466
16,57,33317.236258
16,59,31001.501434
16,60,27563.493225
16,62,27534.059878
16,63,27006.568832
16,67,26805.335816
16,68,25987.356453
16,69,25920.517679
16,72,24772.997266
16,74,24096.660318
16,75,23599.008641
16,85,21549.622567
16,92,21449.572802
16,93,20194.842795
16,101,18994.531809
16,102,18685.601673
16,110,18632.847426
16,116,18585.953484
16,117,18514.908169
16,121,18484.293517
16,123,18190.132080
16,127,18102.146935
16,145,18040.626510
16,148,17993.885345
16,149,17907.224924
16,152,17838.618245
17,54,33663.076466
17,57,33317.236258
17,58,31606.385350
17,59,28227.857053
17,60,27563.493225
17,62,27534.059878
17,63,27006.568832
17,64,25746.159827
17,71,25561.818934
17,72,22535.279844
17,85,21549.622567
17,91,20109.002896
17,99,18870.739489
17,102,18533.410823
17,109,18526.414074
17,116,18512.480101
17,117,17767.836116
18,54,33663.076466
18,57,33317.236258
18,58,30831.977613
18,59,28227.857053
18,60,27563.493225
18,62,26274.042329
18,64,24846.945266
